0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,36467,5253,0,0,2018-06-25-at-06
2,45918,7017,19601,3453,2018-06-25-at-07
3,59546,9107,32066,4963,2018-06-25-at-08
4,67814,10699,26580,5292,2018-06-25-at-09
5,74998,11027,30246,4793,2018-06-25-at-10
6,74651,11210,25879,4381,2018-06-25-at-11
7,74786,11639,24533,4428,2018-06-25-at-12
8,74447,11629,24430,4206,2018-06-25-at-13
9,74980,11750,24606,4378,2018-06-25-at-14
10,75688,11598,24223,4177,2018-06-25-at-15
11,74850,11434,23606,4018,2018-06-25-at-16
12,193818,27115,142059,19686,2018-06-25-at-17
13,206059,29448,73586,15549,2018-06-25-at-18
14,210793,30122,71930,15431,2018-06-25-at-19
15,207681,30085,67027,14653,2018-06-25-at-20
16,205415,30116,63056,14299,2018-06-25-at-21
17,200368,29154,61375,13475,2018-06-25-at-22
18,188898,28360,54980,13137,2018-06-25-at-23
19,174036,26863,48261,12212,2018-06-26-at-00
20,159968,25983,41692,11905,2018-06-26-at-01
21,158349,26663,44101,12426,2018-06-26-at-02
22,151603,26299,37993,10679,2018-06-26-at-03
23,144856,25749,34853,10199,2018-06-26-at-04
24,139449,25616,31976,10351,2018-06-26-at-05
25,136730,25773,31062,9954,2018-06-26-at-06
26,133091,25812,29462,9973,2018-06-26-at-07
27,131283,25738,29734,9867,2018-06-26-at-08
28,131892,25120,30082,9659,2018-06-26-at-09
29,132378,26042,29265,10322,2018-06-26-at-10
30,133053,26142,29506,9978,2018-06-26-at-11
31,135532,26560,31173,10050,2018-06-26-at-12
32,139413,26653,34063,10464,2018-06-26-at-13
33,141975,26926,33223,10686,2018-06-26-at-14
34,146362,27886,36366,11462,2018-06-26-at-15
35,147187,28580,33895,11270,2018-06-26-at-16
36,148303,29242,34718,11780,2018-06-26-at-17
37,153129,29424,38233,12003,2018-06-26-at-18
38,158874,30520,40629,12837,2018-06-26-at-19
39,156646,30437,36278,12423,2018-06-26-at-20
40,155357,30202,34957,11934,2018-06-26-at-21
